Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),w,x,y,z,Direct (°),Yaw (°),Pitch (°),Roll (°),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
207.8296196,20.68381667,73.66036833,10225.86222,236.4937592,221.4199982,2.400000095,15.69999981,,,,,,,,,,,,,,,,,
208.8312,20.68221333,73.658865,10219.86584,237.6256256,221.2899933,2.400000095,16.5,,,,,,,,,,,,,,,,,
209.8318782,20.680605,73.657365,10213.16947,237.3729095,221.2599945,2.400000095,16.79999924,,,,,,,,,,,,,,,,,
210.82822,20.67899833,73.65587,10204.67311,236.4016266,221.1799927,2.299999952,16.70000076,,,,,,,,,,,,,,,,,
211.8301113,20.67738833,73.65437167,10199.57675,237.634903,221.2700043,2.299999952,16.0,,,,,,,,,,,,,,,,,
212.8305082,20.67577667,73.65287333,10192.8804,237.1124573,221.1600037,2.400000095,17.60000038,,,,,,,,,,,,,,,,,
213.82998,20.67417,73.65138,10183.58403,236.6085358,221.1799927,2.400000095,18.0,,,,,,,,,,,,,,,,,
214.8306492,20.67255833,73.64988333,10175.98767,237.6189423,221.1300049,2.400000095,18.0,,,,,,,,,,,,,,,,,
215.8331456,20.67094167,73.64838667,10167.99133,237.7409363,221.0700073,2.5,18.20000076,,,,,,,,,,,,,,,,,
216.8298882,20.66932667,73.64689167,10159.69499,237.0146637,221.0399933,2.5,16.89999962,,,,,,,,,,,,,,,,,
217.8299252,20.66771,73.64539667,10151.09865,237.6168823,221.0,2.5,17.0,,,,,,,,,,,,,,,,,
218.830624,20.66609167,73.64390333,10143.70231,237.9118195,220.9799957,2.400000095,16.29999924,,,,,,,,,,,,,,,,,
219.8299612,20.66447667,73.64240667,10135.10596,237.2406158,221.1499939,2.400000095,15.69999981,,,,,,,,,,,,,,,,,
220.8311172,20.66286167,73.64090667,10126.3096,237.7532806,221.1699982,2.400000095,16.20000076,,,,,,,,,,,,,,,,,
221.8318068,20.66124667,73.639405,10117.61323,238.2520447,221.1399994,2.400000095,17.0,,,,,,,,,,,,,,,,,
222.8286665,20.65963333,73.637905,10109.21686,237.5731354,221.0899963,2.400000095,17.20000076,,,,,,,,,,,,,,,,,
223.8307575,20.658025,73.63640833,10098.02048,237.4516602,221.0800018,2.299999952,18.29999924,,,,,,,,,,,,,,,,,
224.8308249,20.656415,73.63491167,10088.0241,237.8433533,221.0399933,2.299999952,18.29999924,,,,,,,,,,,,,,,,,
225.8295972,20.65479667,73.633415,10078.52775,237.7347565,221.0500031,2.299999952,17.89999962,,,,,,,,,,,,,,,,,
226.8321326,20.65318,73.63192,10069.23139,237.6225433,221.1100006,2.299999952,17.60000038,,,,,,,,,,,,,,,,,
227.8332994,20.65156333,73.630425,10060.53503,237.4629822,221.0700073,2.400000095,17.89999962,,,,,,,,,,,,,,,,,
228.8285861,20.64994667,73.62893167,10051.03867,237.4439392,221.1399994,2.400000095,18.79999924,,,,,,,,,,,,,,,,,
229.8305384,20.64833333,73.62743333,10042.14229,237.640564,221.1300049,2.400000095,19.60000038,,,,,,,,,,,,,,,,,
230.8313419,20.646715,73.62593667,10033.54592,237.9797668,221.0599976,2.5,19.29999924,,,,,,,,,,,,,,,,,
231.8300276,20.645095,73.62444,10025.14957,237.7316589,221.0899963,2.5,20.0,,,,,,,,,,,,,,,,,
232.8304394,20.64347667,73.62294167,10017.4532,237.8721771,221.0800018,2.5,20.79999924,,,,,,,,,,,,,,,,,
233.8339446,20.64186,73.62144667,10009.75683,237.7007751,221.0700073,2.5,19.70000076,,,,,,,,,,,,,,,,,
234.8285259,20.640235,73.619955,9998.860485,238.2412415,221.0299988,2.400000095,19.39999962,,,,,,,,,,,,,,,,,
235.8312978,20.63862167,73.61845667,9990.764094,237.7975464,221.0200043,2.400000095,19.29999924,,,,,,,,,,,,,,,,,
236.8305834,20.637,73.61696167,9982.367734,238.1274872,220.9299927,2.5,19.10000038,,,,,,,,,,,,,,,,,
237.8291932,20.63537333,73.615465,9973.771387,238.7477264,220.9600067,2.5,19.60000038,,,,,,,,,,,,,,,,,
238.8296939,20.633745,73.61396833,9965.575043,237.9782104,220.9499969,2.599999905,19.5,,,,,,,,,,,,,,,,,
239.8309172,20.63212,73.61247333,9957.478689,237.1284027,221.1999969,2.700000048,20.5,,,,,,,,,,,,,,,,,
240.8283185,20.6305,73.61097833,9949.482316,238.2149811,221.1600037,2.799999952,20.10000038,,,,,,,,,,,,,,,,,
241.830224,20.62887667,73.60948,9941.885948,238.4239655,221.1699982,2.700000048,19.39999962,,,,,,,,,,,,,,,,,
242.8298393,20.62725667,73.60797833,9934.589562,238.2180786,221.1600037,2.700000048,19.60000038,,,,,,,,,,,,,,,,,
243.8296486,20.62563333,73.60647667,9927.793186,238.6349945,221.0,2.700000048,19.39999962,,,,,,,,,,,,,,,,,
244.8297716,20.62400833,73.60497333,9919.596811,239.2012024,221.1199951,2.700000048,20.20000076,,,,,,,,,,,,,,,,,
245.830895,20.62240333,73.60346,9918.300354,238.6967621,221.0899963,2.5,19.39999962,,,,,,,,,,,,,,,,,
246.8281837,20.62078167,73.60195833,9911.103966,238.6653748,221.0700073,2.5,20.20000076,,,,,,,,,,,,,,,,,
247.8297621,20.61914333,73.600465,9903.507645,239.0905304,221.0099945,2.5,20.5,,,,,,,,,,,,,,,,,
248.8308762,20.61751667,73.59896667,9896.411275,238.9443512,220.9100037,2.599999905,20.70000076,,,,,,,,,,,,,,,,,
249.83014,20.615885,73.59746667,9888.614918,240.1266632,220.9900055,2.599999905,21.0,,,,,,,,,,,,,,,,,
250.8313673,20.61425667,73.59595833,9882.418538,239.1054535,221.1000061,2.599999905,20.29999924,,,,,,,,,,,,,,,,,
251.8312686,20.61262333,73.59445667,9874.122181,240.2239532,220.9799957,2.599999905,20.20000076,,,,,,,,,,,,,,,,,
252.8281393,20.61098667,73.592955,9866.225833,239.7890167,220.9199982,2.599999905,19.70000076,,,,,,,,,,,,,,,,,
253.8305006,20.60935,73.59145,9858.82948,240.3341064,220.9400024,2.599999905,20.10000038,,,,,,,,,,,,,,,,,
254.8302899,20.60771,73.58994167,9851.833131,240.9790497,220.8600006,2.599999905,20.5,,,,,,,,,,,,,,,,,
255.8295314,20.60607,73.58843167,9844.636779,240.4931488,220.8899994,2.599999905,22.60000038,,,,,,,,,,,,,,,,,
256.8312637,20.60443167,73.58692167,9836.740419,240.4777069,221.0099945,2.599999905,22.20000076,,,,,,,,,,,,,,,,,
257.8319576,20.60279167,73.58540667,9828.944056,241.1875153,220.9400024,2.599999905,20.60000038,,,,,,,,,,,,,,,,,
258.8295372,20.601145,73.58389167,9820.347714,241.0485382,220.8099976,2.599999905,20.5,,,,,,,,,,,,,,,,,
259.8311499,20.59950167,73.58237667,9811.851359,241.3141327,220.9499969,2.599999905,21.29999924,,,,,,,,,,,,,,,,,
260.8312252,20.597855,73.58086167,9802.655013,241.7264252,220.9799957,2.599999905,21.20000076,,,,,,,,,,,,,,,,,
261.8299738,20.59621167,73.579345,9794.958652,240.6547699,220.9499969,2.599999905,21.29999924,,,,,,,,,,,,,,,,,
262.8302322,20.594565,73.57783333,9786.862307,241.9014282,220.7400055,2.599999905,21.89999962,,,,,,,,,,,,,,,,,
263.8336953,20.592935,73.57631333,9777.465892,241.1952362,221.0700073,2.400000095,21.29999924,,,,,,,,,,,,,,,,,
264.8294018,20.59130333,73.574795,9768.569483,241.1854553,221.0800018,2.400000095,15.60000038,,,,,,,,,,,,,,,,,
265.8304935,20.58966167,73.57328333,9760.773115,241.5447235,220.8000031,2.299999952,15.60000038,,,,,,,,,,,,,,,,,
266.8305599,20.58801167,73.57177167,9753.176773,241.7130432,220.6300049,2.299999952,15.69999981,,,,,,,,,,,,,,,,,
267.8298532,20.58636333,73.57026167,9744.080426,241.5884705,220.9400024,2.299999952,15.30000019,,,,,,,,,,,,,,,,,
268.8315009,20.584715,73.56875167,9734.884078,241.1236877,221.0800018,2.299999952,15.19999981,,,,,,,,,,,,,,,,,
269.8333252,20.58307667,73.56723667,9723.387686,241.4762726,221.1399994,2.299999952,16.0,,,,,,,,,,,,,,,,,
270.8295609,20.58144333,73.56571833,9710.091272,241.1262512,221.1499939,2.299999952,16.5,,,,,,,,,,,,,,,,,
271.8305646,20.5798,73.5642,9700.494889,241.7217865,221.0299988,2.400000095,18.0,,,,,,,,,,,,,,,,,
272.830492,20.578155,73.56268,9691.498508,241.1797943,220.9299927,2.5,18.79999924,,,,,,,,,,,,,,,,,
273.8302785,20.57652,73.56116667,9681.5021,240.3016663,221.0200043,2.5,19.5,,,,,,,,,,,,,,,,,
274.8309596,20.57488333,73.55965,9672.505691,241.6914215,221.1999969,2.599999905,19.39999962,,,,,,,,,,,,,,,,,
275.8327563,20.57325333,73.55813167,9664.209256,241.2338409,221.1600037,2.5,18.79999924,,,,,,,,,,,,,,,,,
276.8296963,20.57161333,73.55661667,9654.212857,241.2533875,221.0500031,2.599999905,19.10000038,,,,,,,,,,,,,,,,,
277.8306966,20.56997667,73.55509833,9645.91644,241.4628906,221.0299988,2.599999905,19.79999924,,,,,,,,,,,,,,,,,
278.8303791,20.56833667,73.55358,9637.420033,241.4263458,221.1000061,2.599999905,18.5,,,,,,,,,,,,,,,,,
279.8299468,20.56669667,73.55205333,9629.323613,242.0970306,221.1499939,2.599999905,19.10000038,,,,,,,,,,,,,,,,,
280.830883,20.56504833,73.55054,9621.327237,240.9394073,221.0200043,2.700000048,19.89999962,,,,,,,,,,,,,,,,,
281.8321839,20.56340833,73.54902,9612.230821,241.3836212,221.0800018,2.799999952,21.0,,,,,,,,,,,,,,,,,
282.8288772,20.561765,73.54749833,9604.034413,241.5354614,221.1000061,2.900000095,21.79999924,,,,,,,,,,,,,,,,,
283.8313517,20.56012333,73.54598,9594.738002,241.8365784,221.0399933,2.799999952,22.10000038,,,,,,,,,,,,,,,,,
284.8309059,20.55848,73.54446333,9585.941597,242.225708,221.0899963,2.799999952,22.10000038,,,,,,,,,,,,,,,,,
285.8296662,20.55683833,73.54294333,9578.74518,241.5184784,221.0899963,2.799999952,21.0,,,,,,,,,,,,,,,,,
286.832772,20.55519833,73.54142667,9571.54876,241.3635406,221.1600037,2.799999952,21.0,,,,,,,,,,,,,,,,,
287.8325437,20.55356333,73.539905,9564.152314,241.0191956,221.25,2.700000048,21.60000038,,,,,,,,,,,,,,,,,
288.828756,20.55193167,73.53838333,9557.355855,241.1092682,221.1499939,2.700000048,23.39999962,,,,,,,,,,,,,,,,,
289.8332212,20.55029167,73.53686667,9549.959429,241.4798737,220.9799957,2.700000048,21.39999962,,,,,,,,,,,,,,,,,
290.8317428,20.54865167,73.535345,9543.162994,241.450531,221.2400055,2.700000048,21.20000076,,,,,,,,,,,,,,,,,
291.8301262,20.54701,73.53382667,9535.166568,241.1159668,221.1699982,2.700000048,21.20000076,,,,,,,,,,,,,,,,,
292.8314221,20.54536667,73.53231,9527.770147,241.4330292,221.0399933,2.700000048,21.10000038,,,,,,,,,,,,,,,,,
293.8321089,20.543725,73.53078833,9521.473712,241.8674622,221.0099945,2.599999905,20.29999924,,,,,,,,,,,,,,,,,
294.8286987,20.54208,73.52926833,9514.177289,241.8751831,221.0299988,2.599999905,20.89999962,,,,,,,,,,,,,,,,,
295.8306322,20.54043667,73.527745,9507.180854,242.5041656,221.1900024,2.599999905,20.29999924,,,,,,,,,,,,,,,,,
296.8328144,20.53879167,73.52622,9498.984421,241.6672363,221.0500031,2.599999905,20.20000076,,,,,,,,,,,,,,,,,
297.830023,20.53714833,73.52469833,9490.987984,241.6420135,220.9499969,2.599999905,20.0,,,,,,,,,,,,,,,,,
298.8334239,20.535515,73.52317167,9484.991505,241.4366302,221.1900024,2.599999905,19.20000076,,,,,,,,,,,,,,,,,
299.8343329,20.533875,73.521645,9477.295046,241.8690033,221.1799927,2.599999905,18.89999962,,,,,,,,,,,,,,,,,
300.8294649,20.53223167,73.520125,9469.398606,241.4870758,221.1399994,2.599999905,19.10000038,,,,,,,,,,,,,,,,,
301.8307519,20.530585,73.51860667,9461.102178,241.9575348,220.9600067,2.599999905,19.5,,,,,,,,,,,,,,,,,
302.8313427,20.52894,73.51708333,9452.705735,241.6955414,221.0700073,2.599999905,18.89999962,,,,,,,,,,,,,,,,,
303.8331793,20.52730167,73.51556,9445.809267,241.787674,221.1600037,2.599999905,19.5,,,,,,,,,,,,,,,,,
304.8332024,20.52566333,73.514035,9437.412796,241.4062653,221.2400055,2.599999905,20.0,,,,,,,,,,,,,,,,,
305.8324449,20.52402167,73.51251333,9428.716338,241.2796478,221.1199951,2.599999905,20.20000076,,,,,,,,,,,,,,,,,
306.828999,20.52238,73.51099167,9421.119878,241.4690552,221.1799927,2.599999905,19.89999962,,,,,,,,,,,,,,,,,
307.8303215,20.52073667,73.50947167,9412.723425,241.2117004,221.1499939,2.5,20.60000038,,,,,,,,,,,,,,,,,
308.8310582,20.51909,73.50795167,9403.62698,242.0342255,221.1300049,2.599999905,20.5,,,,,,,,,,,,,,,,,
309.8300843,20.51744333,73.50643167,9395.230534,241.6867828,221.1300049,2.5,21.0,,,,,,,,,,,,,,,,,
310.8316818,20.51580333,73.50491167,9387.634064,240.9286041,221.1300049,2.599999905,20.29999924,,,,,,,,,,,,,,,,,
311.8326019,20.51415833,73.50339833,9378.337617,241.6090698,221.0899963,2.599999905,20.20000076,,,,,,,,,,,,,,,,,
312.830571,20.51251167,73.50188167,9369.841169,241.3748627,221.0800018,2.599999905,20.79999924,,,,,,,,,,,,,,,,,
313.8301587,20.51086833,73.500365,9361.944708,241.5138397,221.0200043,2.599999905,20.89999962,,,,,,,,,,,,,,,,,
314.8321276,20.50923667,73.49884667,9351.24746,241.254425,220.8999939,2.400000095,18.60000038,,,,,,,,,,,,,,,,,
315.8333846,20.5076,73.49732667,9346.149989,240.9353027,221.0599976,2.400000095,18.20000076,,,,,,,,,,,,,,,,,
316.8323132,20.505965,73.49580667,9340.152513,241.0989838,221.1999969,2.299999952,18.70000076,,,,,,,,,,,,,,,,,
317.8321096,20.50432667,73.49429,9330.855054,241.1205902,220.9900055,2.299999952,18.20000076,,,,,,,,,,,,,,,,,
318.831199,20.50268833,73.49277667,9322.557601,240.5456543,221.0099945,2.200000048,18.70000076,,,,,,,,,,,,,,,,,
319.8311922,20.50105167,73.491265,9312.060146,240.5600586,220.9900055,2.200000048,18.79999924,,,,,,,,,,,,,,,,,
320.830531,20.49940833,73.48975667,9304.863256,240.4421844,220.8999939,2.200000048,17.29999924,,,,,,,,,,,,,,,,,
321.8310437,20.497765,73.48825167,9296.867328,240.2095337,220.8999939,2.299999952,18.0,,,,,,,,,,,,,,,,,
322.8307117,20.49612333,73.486745,9287.871391,239.6876068,221.0500031,3.0,16.10000038,,,,,,,,,,,,,,,,,
323.831715,20.494505,73.48522333,9280.275328,239.6716461,221.0099945,3.099999905,15.5,,,,,,,,,,,,,,,,,
324.8322286,20.49288167,73.48371,9271.379305,239.7081909,221.2599945,3.0,16.29999924,,,,,,,,,,,,,,,,,
325.830419,20.49125667,73.48218833,9260.783275,239.811142,221.2899933,2.900000095,17.20000076,,,,,,,,,,,,,,,,,
326.8304682,20.48963,73.480675,9250.287272,239.1054535,220.9499969,2.799999952,17.5,,,,,,,,,,,,,,,,,
327.8317236,20.488,73.47917167,9240.091306,239.1363373,221.0899963,2.799999952,18.20000076,,,,,,,,,,,,,,,,,
328.8305636,20.48637333,73.47766833,9229.595328,239.0982513,220.8699951,2.700000048,18.60000038,,,,,,,,,,,,,,,,,
329.8334465,20.48473833,73.47617167,9216.799402,238.7786102,220.8200073,2.700000048,19.20000076,,,,,,,,,,,,,,,,,
330.8306905,20.48310667,73.47468333,9203.00348,239.1095734,220.9299927,2.599999905,19.5,,,,,,,,,,,,,,,,,
331.8297468,20.48147667,73.47318333,9189.107531,239.5321655,220.8699951,2.599999905,19.70000076,,,,,,,,,,,,,,,,,
332.8326387,20.479845,73.47168167,9176.411589,239.4204712,220.8899994,2.5,17.60000038,,,,,,,,,,,,,,,,,
333.8321225,20.47821,73.47018667,9162.315677,238.8712616,220.8699951,2.400000095,16.89999962,,,,,,,,,,,,,,,,,
334.8300716,20.47658167,73.46869167,9149.519738,238.3966827,220.8699951,2.400000095,16.5,,,,,,,,,,,,,,,,,
335.8319089,20.47495333,73.46719333,9140.523796,238.6082306,220.8200073,2.299999952,15.39999962,,,,,,,,,,,,,,,,,
336.8308252,20.47333,73.465695,9129.527835,237.868576,221.0599976,2.299999952,15.30000019,,,,,,,,,,,,,,,,,
337.8303519,20.47171,73.4642,9114.331869,238.0559387,221.0099945,2.299999952,14.39999962,,,,,,,,,,,,,,,,,
338.8299095,20.47009167,73.46270333,9097.435896,237.6982117,221.1000061,2.400000095,14.60000038,,,,,,,,,,,,,,,,,
339.8336796,20.46847667,73.46120167,9080.0399,237.6662903,220.9299927,3.0,15.5,,,,,,,,,,,,,,,,,
340.8307797,20.46685667,73.45971167,9060.743952,237.7553406,220.8300018,2.900000095,15.30000019,,,,,,,,,,,,,,,,,
341.8312157,20.465235,73.458225,9040.64802,237.7306366,220.9299927,2.799999952,15.80000019,,,,,,,,,,,,,,,,,
342.8300236,20.46361667,73.45673333,9020.652067,237.9437256,220.8200073,2.799999952,16.79999924,,,,,,,,,,,,,,,,,
343.8300231,20.462,73.45523333,9000.356093,238.1949158,221.1300049,2.799999952,17.79999924,,,,,,,,,,,,,,,,,
344.8302674,20.46038167,73.453735,8978.560132,238.0502777,221.0599976,2.700000048,17.39999962,,,,,,,,,,,,,,,,,
345.8325594,20.45876167,73.45223667,8956.164181,238.147049,221.0200043,2.700000048,16.20000076,,,,,,,,,,,,,,,,,
346.8304009,20.45714167,73.45074167,8932.868239,238.2927094,221.0800018,2.599999905,16.5,,,,,,,,,,,,,,,,,
347.8317883,20.45551833,73.449245,8909.772311,238.3796997,221.0500031,2.599999905,17.0,,,,,,,,,,,,,,,,,
348.8307021,20.453895,73.44774833,8886.076385,238.7014008,221.0,2.599999905,16.89999962,,,,,,,,,,,,,,,,,
349.8317868,20.452265,73.44625167,8862.480491,239.0565643,220.9400024,2.5,17.29999924,,,,,,,,,,,,,,,,,
350.8310763,20.450635,73.44475333,8840.184597,239.0447235,221.0200043,2.5,17.60000038,,,,,,,,,,,,,,,,,
351.8321904,20.44899,73.44326,8820.188779,239.3020782,220.9199982,2.400000095,16.20000076,,,,,,,,,,,,,,,,,
352.8324818,20.44735833,73.44176167,8800.192897,239.4539185,220.9499969,2.400000095,16.0,,,,,,,,,,,,,,,,,
353.8319668,20.44572,73.44027167,8777.697063,239.5841522,220.8000031,2.299999952,15.60000038,,,,,,,,,,,,,,,,,
354.8309993,20.444085,73.43877667,8759.501207,239.426651,220.8600006,2.200000048,14.30000019,,,,,,,,,,,,,,,,,
355.8309939,20.44245833,73.43727333,8741.205302,239.5419464,221.0500031,2.200000048,14.0,,,,,,,,,,,,,,,,,
356.8329462,20.44083,73.43577167,8724.90941,239.2135468,220.9700012,2.200000048,13.80000019,,,,,,,,,,,,,,,,,
357.8331185,20.43920333,73.43427167,8711.313517,238.8903046,221.0,2.299999952,14.80000019,,,,,,,,,,,,,,,,,
358.8331972,20.43757667,73.43277667,8697.617636,238.4867554,220.8500061,2.299999952,15.10000038,,,,,,,,,,,,,,,,,
359.8338679,20.435955,73.43128167,8686.021736,238.2932281,221.0099945,2.299999952,15.69999981,,,,,,,,,,,,,,,,,
360.8308018,20.434335,73.42978667,8675.425831,237.8340912,220.9400024,2.400000095,15.69999981,,,,,,,,,,,,,,,,,
361.8309344,20.43271833,73.42828833,8667.329909,237.8412933,221.1000061,2.400000095,16.10000038,,,,,,,,,,,,,,,,,
362.8313615,20.43111,73.42678667,8660.333946,237.0944366,221.2100067,2.299999952,15.19999981,,,,,,,,,,,,,,,,,
363.8324086,20.42950167,73.42529833,8651.538013,236.5982513,221.0599976,2.200000048,15.19999981,,,,,,,,,,,,,,,,,
364.8315058,20.42789167,73.423815,8644.242098,236.0907288,220.9900055,2.299999952,15.60000038,,,,,,,,,,,,,,,,,
365.8331677,20.42628667,73.42233667,8637.546175,235.4756317,220.9499969,2.299999952,14.39999962,,,,,,,,,,,,,,,,,
366.8312347,20.424685,73.42085667,8631.250236,235.0937195,221.1399994,2.299999952,14.89999962,,,,,,,,,,,,,,,,,
367.8321093,20.42309333,73.419385,8623.654273,233.7816925,221.0899963,2.299999952,16.10000038,,,,,,,,,,,,,,,,,
368.8306431,20.421505,73.41791333,8616.558298,234.5794983,221.1699982,2.299999952,13.60000038,,,,,,,,,,,,,,,,,
369.8317141,20.419915,73.41643833,8610.162326,233.6586609,221.1100006,2.299999952,13.60000038,,,,,,,,,,,,,,,,,
370.8306566,20.41833333,73.41497,8603.566334,232.1469269,221.2400055,2.299999952,14.19999981,,,,,,,,,,,,,,,,,
371.8317606,20.41675667,73.41350667,8596.370332,232.1438446,221.1999969,2.299999952,15.5,,,,,,,,,,,,,,,,,
372.8312732,20.41518333,73.41204,8592.674312,231.4211731,221.2400055,2.299999952,16.0,,,,,,,,,,,,,,,,,
373.8318846,20.413625,73.41057667,8585.278236,230.6593781,221.3300018,2.200000048,16.60000038,,,,,,,,,,,,,,,,,
374.8308194,20.41206,73.40911667,8578.682198,230.4128265,221.2899933,2.299999952,17.60000038,,,,,,,,,,,,,,,,,
375.8334818,20.4105,73.40766833,8571.786163,229.6253052,221.3300018,2.299999952,18.60000038,,,,,,,,,,,,,,,,,
376.8309265,20.40894333,73.40622167,8564.790119,229.2979431,221.2400055,2.400000095,19.0,,,,,,,,,,,,,,,,,
377.8315323,20.407385,73.40477833,8557.194092,228.6010132,221.1900024,2.400000095,19.20000076,,,,,,,,,,,,,,,,,
378.8319233,20.40583833,73.40333167,8553.19801,228.2705536,221.2700043,2.299999952,16.70000076,,,,,,,,,,,,,,,,,
379.8311061,20.40429167,73.40189667,8546.801953,227.3945007,221.1900024,2.299999952,15.69999981,,,,,,,,,,,,,,,,,
380.8307596,20.40275333,73.400465,8541.005868,226.4808655,221.0800018,2.299999952,15.60000038,,,,,,,,,,,,,,,,,
381.8320169,20.40122167,73.39903667,8535.309764,226.1324005,221.3899994,2.200000048,15.39999962,,,,,,,,,,,,,,,,,
382.8320022,20.39969,73.39760833,8528.613662,226.0196686,221.3500061,2.299999952,14.5,,,,,,,,,,,,,,,,,
383.8334597,20.39817,73.396185,8525.617521,224.2289581,221.2299957,2.200000048,14.39999962,,,,,,,,,,,,,,,,,
384.8318585,20.39665,73.39476833,8524.121396,224.3282928,221.3500061,2.200000048,14.10000038,,,,,,,,,,,,,,,,,
385.8325883,20.395135,73.39335667,8518.625261,222.91745,221.3899994,2.200000048,14.89999962,,,,,,,,,,,,,,,,,
386.8318683,20.39362333,73.39194667,8513.029117,222.926712,221.2700043,2.299999952,15.5,,,,,,,,,,,,,,,,,
387.8320173,20.392115,73.39054333,8507.032974,222.2972107,221.4700012,2.299999952,16.0,,,,,,,,,,,,,,,,,
388.8332058,20.39061667,73.389135,8501.336779,221.7428436,221.4900055,2.299999952,16.39999962,,,,,,,,,,,,,,,,,
389.8319151,20.38911833,73.38773667,8495.040607,220.6763458,221.25,2.299999952,16.89999962,,,,,,,,,,,,,,,,,
390.8315178,20.387625,73.38634667,8488.444431,220.0627899,221.3800049,2.299999952,15.89999962,,,,,,,,,,,,,,,,,
391.8308622,20.386135,73.38495667,8481.748243,220.0252228,221.3200073,2.299999952,16.10000038,,,,,,,,,,,,,,,,,
392.8318375,20.38464667,73.38357167,8475.352059,219.3514557,221.2700043,2.299999952,16.20000076,,,,,,,,,,,,,,,,,
393.8325243,20.38316667,73.38218667,8468.955842,218.804306,221.3699951,2.299999952,16.60000038,,,,,,,,,,,,,,,,,
394.8317616,20.38169,73.38080667,8462.459621,218.1608887,221.3000031,2.299999952,15.60000038,,,,,,,,,,,,,,,,,
395.833391,20.38021833,73.37942833,8456.363385,217.4068298,221.4199982,2.400000095,15.80000019,,,,,,,,,,,,,,,,,
396.8317902,20.37875,73.37805667,8449.767149,216.5693817,221.3500061,2.400000095,16.0,,,,,,,,,,,,,,,,,
397.8306031,20.37727833,73.37669167,8444.570942,216.5467224,221.1999969,2.400000095,15.89999962,,,,,,,,,,,,,,,,,
398.8332919,20.37580333,73.37533167,8438.874762,215.9712677,221.1399994,2.400000095,16.60000038,,,,,,,,,,,,,,,,,
399.8343228,20.37434167,73.37397333,8432.078529,215.1971283,221.2700043,2.299999952,16.10000038,,,,,,,,,,,,,,,,,
400.8338926,20.37288333,73.37261667,8425.482287,214.4940186,221.3000031,2.299999952,16.29999924,,,,,,,,,,,,,,,,,
401.8345393,20.37142167,73.37126667,8418.486074,214.7343903,220.9600067,2.299999952,16.60000038,,,,,,,,,,,,,,,,,
402.8335194,20.36996,73.36992333,8411.789877,214.091507,221.0500031,2.299999952,15.89999962,,,,,,,,,,,,,,,,,
403.8339858,20.36850667,73.36858,8404.793645,212.9313202,221.1199951,2.299999952,16.5,,,,,,,,,,,,,,,,,
404.8332519,20.36707,73.36724,8394.897349,212.7305756,221.1399994,2.299999952,16.60000038,,,,,,,,,,,,,,,,,
405.8324794,20.36562333,73.36590833,8387.301115,211.802536,221.0099945,2.299999952,15.89999962,,,,,,,,,,,,,,,,,
406.8322584,20.36419,73.36458167,8378.604834,211.5770874,221.1499939,2.200000048,16.10000038,,,,,,,,,,,,,,,,,
407.8325009,20.36275167,73.363255,8372.008577,211.044342,220.8999939,2.299999952,14.39999962,,,,,,,,,,,,,,,,,
408.8335966,20.36131667,73.36193333,8365.612317,210.7746277,221.0599976,2.299999952,14.89999962,,,,,,,,,,,,,,,,,
409.8322231,20.35988667,73.360615,8359.316044,210.0046082,221.0299988,2.299999952,15.60000038,,,,,,,,,,,,,,,,,
410.8321486,20.35846,73.35930167,8351.719767,209.22995,221.0899963,2.299999952,16.5,,,,,,,,,,,,,,,,,
411.8335396,20.357035,73.35799167,8344.223492,209.058548,221.0200043,2.299999952,17.39999962,,,,,,,,,,,,,,,,,
412.8328929,20.35561167,73.35668333,8336.827215,208.8207397,220.9400024,2.400000095,17.20000076,,,,,,,,,,,,,,,,,
413.8323963,20.35418833,73.355375,8330.23094,208.1433716,220.8099976,2.400000095,17.89999962,,,,,,,,,,,,,,,,,
414.8321255,20.35277667,73.35406667,8318.934616,208.1670532,220.9499969,2.299999952,17.60000038,,,,,,,,,,,,,,,,,
415.8331357,20.35136833,73.35275333,8312.03827,207.5164337,220.8800049,2.200000048,17.89999962,,,,,,,,,,,,,,,,,
416.8332695,20.34995833,73.35144833,8304.34195,207.087677,221.0500031,2.200000048,17.79999924,,,,,,,,,,,,,,,,,
417.8345603,20.34854833,73.35015,8297.345644,206.6239166,220.9400024,2.200000048,17.39999962,,,,,,,,,,,,,,,,,
418.8316806,20.34714667,73.34885667,8288.649313,205.6227722,220.9700012,2.200000048,17.60000038,,,,,,,,,,,,,,,,,
